0,"010000010001111001010010001101111110011000100000111111100110001011001100010001011001111101001010011011101011010011000000000001100100110001100101100100100001001101110001100001010001",12.5602,0.755
1,"011111000100110011111001101101111110011000110001010010100110001011001010100001001001100111111010010010100010010011000000000001100100110001100101100100110001000101110001111111100101",12.33106666666667,0.78
2,"011111000100110011111001101101111110011000110001010010100110001011001010100001001001100100001010010010100010010011000000000001100100110001100101100101111100101011010011011111100001",11.852316666666667,0.785
3,"011111000100110011111001101101111110011000110001010010100110001011001010100001001001100100010110011111001010100011110101111110111011101001010000010010101101111000110010100011101001",11.536174999999998,0.805
